File,Accent,VoiceNum,Stim,Text
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s1.wav,TU,02,1,HE POINTED AT THE CENTS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s11.wav,TU,02,11,DAD READ ABOUT THE SKY
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s14.wav,TU,02,14,WE TALKED ABOUT THE WATER
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s15.wav,TU,02,15,SHE LOOKED AT THE CLOCK
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s16.wav,TU,02,16,HE POINTED AT THE ANIMALS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s18.wav,TU,02,18,DAD POINTED AT THE GRASS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s2.wav,TU,02,2,DAD TALKED ABOUT THE BOMB
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s21.wav,TU,02,21,DAD TALKED ABOUT THE SHEETS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s22.wav,TU,02,22,MOM THINKS THAT IT IS YELLOW
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s27.wav,TU,02,27,HE LOOKED AT HER WRIST
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s28.wav,TU,02,28,WE READ ABOUT THE COACH
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s3.wav,TU,02,3,MOM POINTED AT HIS FATHER
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s31.wav,TU,02,31,THIS IS HER FAVORITE WEEK
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s35.wav,TU,02,35,MOM LOOKED AT THE JUICE
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s37.wav,TU,02,37,SHE TALKED ABOUT THEIR NECKS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s39.wav,TU,02,39,SHE TALKED ABOUT THE LEAVES
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s40.wav,TU,02,40,WE LOOKED AT THE STORY
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s41.wav,TU,02,41,THIS IS HER FAVORITE SPORT
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s44.wav,TU,02,44,MOM LOOKED AT HER FEET
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s46.wav,TU,02,46,HE READ ABOUT THE TREES
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s48.wav,TU,02,48,MOM TALKED ABOUT THE PIE
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s5.wav,TU,02,5,WE POINTED AT THE BIRD
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s50.wav,TU,02,50,HE LOOKED AT THE SLEEVES
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s51.wav,TU,02,51,THIS IS HER FAVORITE TIME
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s52.wav,TU,02,52,THERE ARE MANY DAYS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s55.wav,TU,02,55,HE TALKED ABOUT THE DINNER
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s56.wav,TU,02,56,MOM POINTED AT THE COFFEE
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s58.wav,TU,02,58,SHE THINKS THAT IT IS FAST
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s8.wav,TU,02,8,WE READ ABOUT THE FAMILY
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\TU_M_02_s9.wav,TU,02,9,SHE POINTED AT HER HEAD
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s1.wav,IR,01,1,HE POINTED AT THE CENTS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s11.wav,IR,01,11,DAD READ ABOUT THE SKY
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s14.wav,IR,01,14,WE TALKED ABOUT THE WATER
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s15.wav,IR,01,15,SHE LOOKED AT THE CLOCK
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s16.wav,IR,01,16,HE POINTED AT THE ANIMALS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s18.wav,IR,01,18,DAD POINTED AT THE GRASS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s2.wav,IR,01,2,DAD TALKED ABOUT THE BOMB
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s21.wav,IR,01,21,DAD TALKED ABOUT THE SHEETS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s22.wav,IR,01,22,MOM THINKS THAT IT IS YELLOW
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s27.wav,IR,01,27,HE LOOKED AT HER WRIST
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s28.wav,IR,01,28,WE READ ABOUT THE COACH
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s3.wav,IR,01,3,MOM POINTED AT HIS FATHER
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s31.wav,IR,01,31,THIS IS HER FAVORITE WEEK
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s35.wav,IR,01,35,MOM LOOKED AT THE JUICE
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s37.wav,IR,01,37,SHE TALKED ABOUT THEIR NECKS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s39.wav,IR,01,39,SHE TALKED ABOUT THE LEAVES
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s40.wav,IR,01,40,WE LOOKED AT THE STORY
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s41.wav,IR,01,41,THIS IS HER FAVORITE SPORT
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s44.wav,IR,01,44,MOM LOOKED AT HER FEET
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s46.wav,IR,01,46,HE READ ABOUT THE TREES
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s48.wav,IR,01,48,MOM TALKED ABOUT THE PIE
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s5.wav,IR,01,5,WE POINTED AT THE BIRD
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s50.wav,IR,01,50,HE LOOKED AT THE SLEEVES
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s51.wav,IR,01,51,THIS IS HER FAVORITE TIME
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s52.wav,IR,01,52,THERE ARE MANY DAYS
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s55.wav,IR,01,55,HE TALKED ABOUT THE DINNER
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s56.wav,IR,01,56,MOM POINTED AT THE COFFEE
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s58.wav,IR,01,58,SHE THINKS THAT IT IS FAST
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s8.wav,IR,01,8,WE READ ABOUT THE FAMILY
\\iowa.uiowa.edu\shared\ResearchData\rdss_ekutlu\VOICELab\Stimuli\accentedstim\stim (from WildCat SPEECHBOX)\6 - ampnormed\IR_M_01_s9.wav,IR,01,9,SHE POINTED AT HER HEAD
